"State","Date","Lead"
6,"2009-04-03",3.11
6,"2009-04-09",0.43
6,"2009-04-12",0.25
6,"2009-04-15",1.2
6,"2009-04-18",0.42
6,"2009-04-21",0.3
6,"2009-04-24",0.25
6,"2009-04-27",0.29
6,"2009-04-30",0.26
6,"2009-05-03",0.21
6,"2009-05-06",0.1
6,"2009-05-09",0.13
6,"2009-05-12",0.36
6,"2009-05-15",0.13
6,"2009-05-18",0.36
6,"2009-05-21",0.23
6,"2009-05-24",0.21
6,"2009-05-27",0.7
6,"2009-05-30",1.72
6,"2009-06-02",0.38
6,"2009-06-05",0.42
6,"2009-06-08",0.22
6,"2009-06-11",0.19
6,"2009-06-14",0.18
6,"2009-06-17",0.5
6,"2009-06-20",0.09
6,"2009-06-23",0.32
6,"2009-06-26",0.17
6,"2009-06-29",0.24
6,"2009-07-02",0.31
6,"2009-07-05",6.76
6,"2009-07-08",0.19
6,"2009-07-11",0.81
6,"2009-07-14",0.62
6,"2009-07-17",0.34
6,"2009-07-20",0.2
6,"2009-07-23",0.38
6,"2009-07-26",0.21
6,"2009-07-29",0.24
6,"2009-08-01",0.52
6,"2009-08-04",0.5
6,"2009-08-07",0.34
6,"2009-08-10",0.52
6,"2009-08-13",0.28
6,"2009-08-16",0.17
6,"2009-08-19",0.4
6,"2009-08-22",0.09
6,"2009-08-25",0.55
6,"2009-08-28",0.32
6,"2009-08-31",0.26
6,"2009-09-03",0.27
6,"2009-09-06",0.09
6,"2009-09-09",0.4
6,"2009-09-12",0.26
6,"2009-09-15",0.24
6,"2009-09-18",0.22
6,"2009-09-21",0.62
6,"2009-09-24",0.43
6,"2009-09-27",0.14
6,"2009-09-30",0.26
6,"2009-10-03",0.21
6,"2009-10-06",0.35
6,"2009-10-09",0.18
6,"2009-10-12",0.07
6,"2009-10-18",0.09
6,"2009-10-21",0.4
6,"2009-10-24",0.19
6,"2009-10-27",0.84
6,"2009-10-30",0.24
6,"2009-11-02",0.33
6,"2009-11-05",0.4
6,"2009-11-08",0.11
6,"2009-11-11",0.26
6,"2009-11-14",0.33
6,"2009-11-17",1.1
6,"2009-11-20",0.16
6,"2009-11-23",0.33
6,"2009-11-26",0.08
6,"2009-11-29",0.18
6,"2009-12-02",0.18
6,"2009-12-11",0.03
6,"2009-12-14",0.21
6,"2009-12-17",0.21
6,"2009-12-20",0.29
6,"2009-12-23",0.31
6,"2009-12-26",0.09
6,"2009-12-29",0.13
6,"2009-01-02",0.12
6,"2009-01-05",0.54
6,"2009-01-09",0.48
6,"2009-01-15",0.48
6,"2009-01-23",0.04
6,"2009-01-26",0.68
6,"2009-01-29",0.69
6,"2009-02-01",0.16
6,"2009-02-04",0.09
6,"2009-02-07",0.05
6,"2009-02-10",0.4
6,"2009-02-13",0.24
6,"2009-02-16",0.32
6,"2009-02-19",0.39
6,"2009-02-22",0.07
6,"2009-02-25",0.15
6,"2009-02-28",0.25
6,"2009-03-03",0.65
6,"2009-03-06",0.67
6,"2009-03-09",0.22
6,"2009-03-11",0.34
6,"2009-03-15",0.19
6,"2009-03-18",0.33
6,"2009-03-21",1.44
6,"2009-03-24",0.84
6,"2009-03-27",0.51
6,"2009-03-30",0.62
6,"2009-04-02",0.49
6,"2009-04-05",0.43
6,"2009-04-08",1.98
6,"2009-04-11",0.13
6,"2009-04-14",0.68
6,"2009-04-17",0.39
6,"2009-04-20",0.35
6,"2009-04-23",0.21
6,"2009-04-26",0.25
6,"2009-04-29",0.38
6,"2009-05-02",0.21
6,"2009-05-05",0.11
6,"2009-05-08",0.07
6,"2009-05-11",0.28
6,"2009-05-14",0.2
6,"2009-05-17",0.12
6,"2009-05-20",0.42
6,"2009-05-23",0.23
6,"2009-05-26",0.36
6,"2009-05-29",0.46
6,"2009-06-01",0.4
6,"2009-06-04",0.38
6,"2009-06-07",0.14
6,"2009-06-10",0.19
6,"2009-06-13",0.34
6,"2009-06-16",0.38
6,"2009-06-19",0.23
6,"2009-06-22",0.27
6,"2009-06-25",0.52
6,"2009-07-01",0.33
6,"2009-07-04",0.37
6,"2009-07-07",0.21
6,"2009-07-10",6.83
6,"2009-07-13",0.71
6,"2009-07-16",0.63
6,"2009-07-19",0.11
6,"2009-07-22",0.15
6,"2009-07-25",0.25
6,"2009-07-31",0.5
6,"2009-08-03",0.48
6,"2009-08-06",0.48
6,"2009-08-09",0.25
6,"2009-08-12",0.3
6,"2009-08-15",0.31
6,"2009-08-18",0.81
6,"2009-08-21",0.23
6,"2009-08-24",0.36
6,"2009-08-27",0.46
6,"2009-08-30",0.15
6,"2009-09-02",0.36
6,"2009-09-05",0.49
6,"2009-09-08",0.19
6,"2009-09-11",0.37
6,"2009-09-14",0.43
6,"2009-09-17",0.29
6,"2009-09-20",0.24
6,"2009-09-23",0.43
6,"2009-09-26",0.26
6,"2009-09-29",0.28
6,"2009-10-02",0.26
6,"2009-10-05",0.33
6,"2009-10-08",0.16
6,"2009-10-11",0.15
6,"2009-10-17",0.22
6,"2009-10-20",1.66
6,"2009-10-23",0.63
6,"2009-10-26",0.28
6,"2009-10-29",0.35
6,"2009-11-01",0.13
6,"2009-11-04",0.38
6,"2009-11-07",0.31
6,"2009-11-10",0.23
6,"2009-11-13",0.27
6,"2009-11-16",0.28
6,"2009-11-19",0.33
6,"2009-11-22",0.3
6,"2009-11-25",0.42
6,"2009-11-28",0.27
6,"2009-12-01",0.16
6,"2009-12-04",0.26
6,"2009-12-07",0.41
6,"2009-12-10",0.24
6,"2009-12-13",0.13
6,"2009-12-16",0.29
6,"2009-12-19",0.3
6,"2009-12-22",1.99
6,"2009-12-25",0.17
6,"2009-12-28",0.16
6,"2009-12-31",0.08
6,"2009-01-01",0.75
6,"2009-01-04",0.06
6,"2009-01-07",0.42
6,"2009-01-10",0.24
6,"2009-01-13",0.55
6,"2009-01-16",0.39
6,"2009-01-19",0.21
6,"2009-01-22",0.2
6,"2009-01-25",0.12
6,"2009-01-28",0.33
6,"2009-01-31",0.27
6,"2009-02-03",0.23
6,"2009-02-06",0.03
6,"2009-02-12",0.6
6,"2009-02-15",0.04
6,"2009-02-18",0.76
6,"2009-02-21",0.69
6,"2009-02-24",0.37
6,"2009-02-27",0.33
6,"2009-03-02",0.43
6,"2009-03-05",0.37
6,"2009-03-08",0.29
6,"2009-03-12",0.46
6,"2009-03-14",0.15
6,"2009-03-17",1.01
6,"2009-03-20",0.71
6,"2009-03-23",0.35
6,"2009-03-26",0.17
6,"2009-03-29",0.05
6,"2009-04-01",0.25
6,"2009-04-04",0.76
6,"2009-04-07",0.88
6,"2009-04-10",0.27
6,"2009-04-13",0.36
6,"2009-04-16",0.4
6,"2009-04-19",0.22
6,"2009-04-22",0.23
6,"2009-04-25",0.3
6,"2009-04-28",0.44
6,"2009-05-01",0.45
6,"2009-05-04",0.18
6,"2009-05-07",0.06
6,"2009-05-10",0.09
6,"2009-05-13",0.29
6,"2009-05-16",0.12
6,"2009-05-19",0.56
6,"2009-05-22",0.28
6,"2009-05-25",0.3
6,"2009-05-28",0.88
6,"2009-05-31",0.26
6,"2009-06-03",0.38
6,"2009-06-06",0.31
6,"2009-06-09",0.16
6,"2009-06-12",0.65
6,"2009-06-15",0.16
6,"2009-06-18",0.28
6,"2009-06-21",0.1
6,"2009-06-24",0.39
6,"2009-06-27",0.08
6,"2009-06-30",0.19
6,"2009-07-03",0.44
6,"2009-07-06",0.49
6,"2009-07-09",0.46
6,"2009-07-12",0.18
6,"2009-07-18",0.13
6,"2009-07-21",0.2
6,"2009-07-24",0.25
6,"2009-07-27",0.75
6,"2009-07-30",0.18
6,"2009-08-02",0.25
6,"2009-08-05",0.6
6,"2009-08-08",0.16
6,"2009-08-11",0.34
6,"2009-08-14",0.54
6,"2009-08-17",0.27
6,"2009-08-20",0.36
6,"2009-08-23",0.08
6,"2009-08-26",0.51
6,"2009-08-29",0.16
6,"2009-09-01",0.19
6,"2009-09-04",0.22
6,"2009-09-07",0.11
6,"2009-09-10",0.49
6,"2009-09-13",0.09
6,"2009-09-16",0.39
6,"2009-09-19",0.27
6,"2009-09-22",0.37
6,"2009-09-25",0.31
6,"2009-09-28",0.38
6,"2009-10-01",0.13
6,"2009-10-04",0.24
6,"2009-10-07",0.22
6,"2009-10-10",0.17
6,"2009-10-13",0.03
6,"2009-10-16",0.37
6,"2009-10-19",0.3
6,"2009-10-22",0.33
6,"2009-10-25",0.17
6,"2009-10-28",0.34
6,"2009-10-31",0.16
6,"2009-11-03",0.28
6,"2009-11-06",0.2
6,"2009-11-09",0.38
6,"2009-11-12",0.09
6,"2009-11-15",0.23
6,"2009-11-18",0.2
6,"2009-11-21",0.23
6,"2009-11-24",0.31
6,"2009-11-27",0.14
6,"2009-11-30",0.27
6,"2009-12-03",0.33
6,"2009-12-06",0.11
6,"2009-12-09",0.17
6,"2009-12-12",0.03
6,"2009-12-15",0.16
6,"2009-12-18",0.27
6,"2009-12-21",0.21
6,"2009-12-24",0.14
6,"2009-12-27",0.06
6,"2009-12-30",0.02
6,"2009-01-01",0.2
6,"2009-01-04",0.03
6,"2009-01-07",0.08
6,"2009-01-10",0.06
6,"2009-01-13",0.09
6,"2009-01-16",0.04
6,"2009-01-19",0.04
6,"2009-01-22",0.06
6,"2009-01-25",0.09
6,"2009-01-28",0.06
6,"2009-01-31",0.06
6,"2009-02-03",0.15
6,"2009-02-06",0.08
6,"2009-02-09",0.07
6,"2009-02-12",0.07
6,"2009-02-15",0.04
6,"2009-02-18",0.06
6,"2009-02-21",0.05
6,"2009-02-24",0.1
6,"2009-02-27",0.06
6,"2009-03-02",0.06
6,"2009-03-05",0.1
6,"2009-03-14",0.05
6,"2009-03-17",0.17
6,"2009-03-20",0.07
6,"2009-03-23",0.07
6,"2009-03-26",0.05
6,"2009-04-01",0.08
6,"2009-04-04",0.06
6,"2009-04-07",0.17
6,"2009-04-10",0.07
6,"2009-04-13",0.11
6,"2009-04-16",0.13
6,"2009-04-19",0.04
6,"2009-04-22",0.07
6,"2009-04-25",0.14
6,"2009-04-28",0.05
6,"2009-05-01",0.06
6,"2009-05-04",0.08
6,"2009-05-07",0.04
6,"2009-05-10",0.02
6,"2009-05-13",0.09
6,"2009-05-16",0.06
6,"2009-05-19",0.11
6,"2009-05-22",0.09
6,"2009-05-25",0.04
6,"2009-05-28",0.13
6,"2009-05-31",0.02
6,"2009-06-03",0.06
6,"2009-06-06",0.05
6,"2009-06-12",0.05
6,"2009-06-15",0.02
6,"2009-06-18",0.05
6,"2009-06-21",0.03
6,"2009-06-24",0.05
6,"2009-06-27",0.02
6,"2009-06-30",0.06
6,"2009-07-03",0.05
6,"2009-07-06",0.06
6,"2009-07-09",0.05
6,"2009-07-12",0.03
6,"2009-07-15",0.09
6,"2009-07-18",0.03
6,"2009-07-21",0.12
6,"2009-07-24",0.06
6,"2009-07-27",0.09
6,"2009-07-30",0.05
6,"2009-08-02",0.03
6,"2009-08-05",0.1
6,"2009-08-08",0.03
6,"2009-08-11",0.06
6,"2009-08-14",0.07
6,"2009-08-17",0.05
6,"2009-08-20",0.07
6,"2009-08-23",0.02
6,"2009-08-26",0.08
6,"2009-08-29",0.06
6,"2009-09-01",0.04
6,"2009-09-04",0.04
6,"2009-09-07",0.06
6,"2009-09-10",0.09
6,"2009-09-13",0.03
6,"2009-09-16",0.06
6,"2009-09-19",0.03
6,"2009-09-22",0.06
6,"2009-09-25",0.1
6,"2009-09-28",0.06
6,"2009-10-01",0.04
6,"2009-10-04",0.07
6,"2009-10-07",0.05
6,"2009-10-10",0.04
6,"2009-10-13",0.01
6,"2009-10-16",0.07
6,"2009-10-19",0.11
6,"2009-10-22",0.03
6,"2009-10-25",0.05
6,"2009-10-28",0.03
6,"2009-10-31",0.04
6,"2009-11-03",0.08
6,"2009-11-06",0.04
6,"2009-11-09",0.11
6,"2009-11-12",0.04
6,"2009-11-15",0.05
6,"2009-11-18",0.05
6,"2009-11-21",0.02
6,"2009-11-24",0.05
6,"2009-11-27",0.11
6,"2009-11-30",0.09
6,"2009-12-03",0.02
6,"2009-12-06",0.03
6,"2009-12-09",0.04
6,"2009-12-15",0.09
6,"2009-12-18",0.05
6,"2009-12-21",0.05
6,"2009-12-24",0.05
6,"2009-12-27",0.02
6,"2009-12-30",0.01
6,"2009-01-01",0.2
6,"2009-01-04",0.03
6,"2009-01-07",0.08
6,"2009-01-10",0.06
6,"2009-01-13",0.09
6,"2009-01-16",0.04
6,"2009-01-19",0.04
6,"2009-01-22",0.07
6,"2009-01-25",0.09
6,"2009-01-28",0.06
6,"2009-01-31",0.06
6,"2009-02-03",0.15
6,"2009-02-06",0.08
6,"2009-02-09",0.07
6,"2009-02-12",0.07
6,"2009-02-15",0.05
6,"2009-02-18",0.06
6,"2009-02-21",0.05
6,"2009-02-24",0.11
6,"2009-02-27",0.06
6,"2009-03-02",0.06
6,"2009-03-05",0.1
6,"2009-03-14",0.05
6,"2009-03-17",0.17
6,"2009-03-20",0.07
6,"2009-03-23",0.07
6,"2009-03-26",0.05
6,"2009-04-01",0.08
6,"2009-04-04",0.07
6,"2009-04-07",0.17
6,"2009-04-10",0.07
6,"2009-04-13",0.11
6,"2009-04-16",0.14
6,"2009-04-19",0.04
6,"2009-04-22",0.07
6,"2009-04-25",0.14
6,"2009-04-28",0.05
6,"2009-05-01",0.06
6,"2009-05-04",0.08
6,"2009-05-07",0.04
6,"2009-05-10",0.02
6,"2009-05-13",0.09
6,"2009-05-16",0.06
6,"2009-05-19",0.11
6,"2009-05-22",0.09
6,"2009-05-25",0.04
6,"2009-05-28",0.13
6,"2009-05-31",0.02
6,"2009-06-03",0.07
6,"2009-06-06",0.05
6,"2009-06-12",0.05
6,"2009-06-15",0.02
6,"2009-06-18",0.05
6,"2009-06-21",0.03
6,"2009-06-24",0.05
6,"2009-06-27",0.02
6,"2009-06-30",0.06
6,"2009-07-03",0.05
6,"2009-07-06",0.06
6,"2009-07-09",0.05
6,"2009-07-12",0.03
6,"2009-07-15",0.09
6,"2009-07-18",0.03
6,"2009-07-21",0.12
6,"2009-07-24",0.06
6,"2009-07-27",0.09
6,"2009-07-30",0.05
6,"2009-08-02",0.03
6,"2009-08-05",0.1
6,"2009-08-08",0.03
6,"2009-08-11",0.06
6,"2009-08-14",0.07
6,"2009-08-17",0.05
6,"2009-08-20",0.07
6,"2009-08-23",0.02
6,"2009-08-26",0.08
6,"2009-08-29",0.06
6,"2009-09-01",0.04
6,"2009-09-04",0.04
6,"2009-09-07",0.05
6,"2009-09-10",0.08
6,"2009-09-13",0.03
6,"2009-09-16",0.06
6,"2009-09-19",0.03
6,"2009-09-22",0.06
6,"2009-09-25",0.1
6,"2009-09-28",0.06
6,"2009-10-01",0.04
6,"2009-10-04",0.07
6,"2009-10-07",0.05
6,"2009-10-10",0.04
6,"2009-10-13",0.01
6,"2009-10-16",0.07
6,"2009-10-19",0.11
6,"2009-10-22",0.03
6,"2009-10-25",0.04
6,"2009-10-28",0.03
6,"2009-10-31",0.04
6,"2009-11-03",0.08
6,"2009-11-06",0.03
6,"2009-11-09",0.11
6,"2009-11-12",0.04
6,"2009-11-15",0.05
6,"2009-11-18",0.05
6,"2009-11-21",0.02
6,"2009-11-24",0.05
6,"2009-11-27",0.1
6,"2009-11-30",0.09
6,"2009-12-03",0.02
6,"2009-12-06",0.03
6,"2009-12-09",0.04
6,"2009-12-15",0.09
6,"2009-12-18",0.05
6,"2009-12-21",0.05
6,"2009-12-24",0.05
6,"2009-12-27",0.02
6,"2009-12-30",0.01
6,"2009-01-01",0.02
6,"2009-01-07",0.02
6,"2009-01-13",0.02
6,"2009-01-19",0.02
6,"2009-01-25",0
6,"2009-01-31",0.01
6,"2009-02-06",0
6,"2009-02-12",0.01
6,"2009-02-18",0.02
6,"2009-02-24",0.01
6,"2009-03-02",0.02
6,"2009-03-08",0.09
6,"2009-03-14",0.06
6,"2009-03-20",0.01
6,"2009-03-26",0.01
6,"2009-04-01",0.01
6,"2009-04-07",0.01
6,"2009-04-13",0.01
6,"2009-04-19",0.01
6,"2009-04-25",0.01
6,"2009-05-01",0.01
6,"2009-05-07",0.01
6,"2009-05-13",0.01
6,"2009-05-19",0.01
6,"2009-05-25",0.01
6,"2009-05-31",0.01
6,"2009-06-06",0.01
6,"2009-06-12",0.01
6,"2009-06-18",0.01
6,"2009-06-24",0.01
6,"2009-07-06",0.01
6,"2009-07-12",0.01
6,"2009-07-18",0.01
6,"2009-07-24",0.01
6,"2009-07-30",0.01
6,"2009-08-05",0.01
6,"2009-08-11",0.01
6,"2009-08-17",0.01
6,"2009-08-23",0.01
6,"2009-08-29",0.01
6,"2009-09-04",0.01
6,"2009-09-10",0.02
6,"2009-09-16",0.01
6,"2009-09-22",0.03
6,"2009-09-28",0.01
6,"2009-10-04",0.01
6,"2009-10-10",0.01
6,"2009-10-16",0.02
6,"2009-10-22",0.01
6,"2009-10-28",0.01
6,"2009-11-03",0
6,"2009-11-09",0.02
6,"2009-11-15",0.03
6,"2009-11-21",0.02
6,"2009-11-27",0.02
6,"2009-12-09",0.01
6,"2009-12-15",0.01
6,"2009-12-21",0.01
6,"2009-12-27",0.01
6,"2009-01-01",0.03
6,"2009-01-07",0.02
6,"2009-01-13",0.02
6,"2009-01-19",0.02
6,"2009-01-25",0
6,"2009-01-31",0.01
6,"2009-02-06",0
6,"2009-02-12",0.01
6,"2009-02-18",0.02
6,"2009-02-24",0.01
6,"2009-03-02",0.02
6,"2009-03-08",0.09
6,"2009-03-14",0.07
6,"2009-03-20",0.01
6,"2009-03-26",0.01
6,"2009-04-01",0.01
6,"2009-04-07",0.01
6,"2009-04-13",0.01
6,"2009-04-19",0.01
6,"2009-04-25",0.01
6,"2009-05-01",0.01
6,"2009-05-07",0.01
6,"2009-05-13",0.01
6,"2009-05-19",0.01
6,"2009-05-25",0.01
6,"2009-05-31",0.01
6,"2009-06-06",0.01
6,"2009-06-12",0.01
6,"2009-06-18",0.01
6,"2009-06-24",0.01
6,"2009-07-06",0.01
6,"2009-07-12",0.01
6,"2009-07-18",0.01
6,"2009-07-24",0.01
6,"2009-07-30",0.01
6,"2009-08-05",0.01
6,"2009-08-11",0.01
6,"2009-08-17",0.01
6,"2009-08-23",0.01
6,"2009-08-29",0.01
6,"2009-09-04",0.01
6,"2009-09-10",0.02
6,"2009-09-16",0.01
6,"2009-09-22",0.03
6,"2009-09-28",0.01
6,"2009-10-04",0.01
6,"2009-10-10",0.01
6,"2009-10-16",0.02
6,"2009-10-22",0.01
6,"2009-10-28",0.01
6,"2009-11-03",0
6,"2009-11-09",0.02
6,"2009-11-15",0.03
6,"2009-11-21",0.02
6,"2009-11-27",0.02
6,"2009-12-09",0.01
6,"2009-12-15",0.01
6,"2009-12-21",0.01
6,"2009-12-27",0.01
6,"2009-01-01",0.03
6,"2009-01-07",0.01
6,"2009-01-13",0.02
6,"2009-01-19",0.02
6,"2009-01-25",0
6,"2009-01-31",0.01
6,"2009-02-06",0
6,"2009-02-12",0.01
6,"2009-02-18",0.01
6,"2009-02-24",0.01
6,"2009-03-02",0.01
6,"2009-03-08",0
6,"2009-03-14",0.01
6,"2009-03-20",0.01
6,"2009-03-26",0.01
6,"2009-04-01",0.01
6,"2009-04-07",0.01
6,"2009-04-13",0.01
6,"2009-04-25",0.01
6,"2009-05-01",0.01
6,"2009-05-07",0.01
6,"2009-05-13",0.01
6,"2009-05-19",0
6,"2009-05-25",0
6,"2009-05-31",0
6,"2009-06-06",0
6,"2009-06-18",0.01
6,"2009-06-24",0.01
6,"2009-06-30",0
6,"2009-07-06",0
6,"2009-07-12",0
6,"2009-07-18",0
6,"2009-07-24",0
6,"2009-07-30",0
6,"2009-08-05",0.01
6,"2009-08-11",0.01
6,"2009-08-17",0
6,"2009-08-23",0
6,"2009-08-29",0.01
6,"2009-09-04",0
6,"2009-09-10",0
6,"2009-09-16",0.01
6,"2009-09-22",0.01
6,"2009-09-28",0.01
6,"2009-10-04",0
6,"2009-10-10",0
6,"2009-10-16",0.01
6,"2009-10-22",0.01
6,"2009-10-28",0.01
6,"2009-11-03",0.01
6,"2009-11-09",0.01
6,"2009-11-15",0.01
6,"2009-11-21",0.01
6,"2009-11-27",0.01
6,"2009-12-15",0.01
6,"2009-12-21",0.01
6,"2009-12-27",0.01
6,"2009-01-01",0.02
6,"2009-01-27",0.01
6,"2009-01-31",0.01
6,"2009-02-06",0
6,"2009-02-18",0.01
6,"2009-02-24",0.01
6,"2009-03-02",0.01
6,"2009-03-08",0.01
6,"2009-03-14",0.01
6,"2009-03-20",0.01
6,"2009-03-26",0.01
6,"2009-04-01",0.01
6,"2009-04-07",0.01
6,"2009-04-13",0.01
6,"2009-04-19",0.02
6,"2009-04-25",0
6,"2009-05-01",0.01
6,"2009-05-07",0.01
6,"2009-05-13",0.01
6,"2009-05-19",0.01
6,"2009-05-25",0
6,"2009-05-31",0.01
6,"2009-06-06",0.01
6,"2009-06-12",0.01
6,"2009-06-18",0.01
6,"2009-06-24",0.01
6,"2009-06-30",0
6,"2009-07-06",0.01
6,"2009-07-12",0.01
6,"2009-07-18",0.01
6,"2009-07-24",0.01
6,"2009-07-30",0.01
6,"2009-08-11",0.01
6,"2009-08-17",0.01
6,"2009-08-23",0
6,"2009-08-29",0.01
6,"2009-09-04",0
6,"2009-09-10",0
6,"2009-09-22",0.01
6,"2009-09-28",0.01
6,"2009-10-04",0
6,"2009-10-10",0
6,"2009-10-16",0.01
6,"2009-10-22",0.01
6,"2009-10-28",0.01
6,"2009-11-03",0.01
6,"2009-11-09",0.01
6,"2009-11-15",0.01
6,"2009-11-21",0.01
6,"2009-11-27",0.01
6,"2009-12-15",0.01
6,"2009-12-21",0.01
6,"2009-12-27",0.01
6,"2009-01-01",0.016
6,"2009-01-13",0.013
6,"2009-01-25",0.002
6,"2009-02-06",7e-04
6,"2009-02-18",0.0053
6,"2009-03-02",0.0042
6,"2009-03-14",0.0054
6,"2009-03-26",0.006
6,"2009-04-07",0.0069
6,"2009-04-19",0.012
6,"2009-05-13",0.009
6,"2009-05-25",0.006
6,"2009-06-06",0.0035
6,"2009-06-18",0.0079
6,"2009-06-30",0.015
6,"2009-07-25",0.0064
6,"2009-08-05",0.0066
6,"2009-08-17",0.0044
6,"2009-08-29",0.0059
6,"2009-09-10",0.0057
6,"2009-09-22",0.0092
6,"2009-10-04",0.006
6,"2009-10-16",0.0082
6,"2009-10-28",0.0064
6,"2009-11-09",0.0097
6,"2009-11-21",0.012
6,"2009-12-03",0.011
6,"2009-12-15",0.0078
6,"2009-12-27",0.012
6,"2009-01-01",0.03
6,"2009-01-07",0.01
6,"2009-01-13",0.02
6,"2009-01-19",0.02
6,"2009-01-25",0
6,"2009-01-31",0.01
6,"2009-02-06",0
6,"2009-02-12",0.01
6,"2009-02-18",0.01
6,"2009-02-24",0.01
6,"2009-03-02",0.01
6,"2009-03-08",0
6,"2009-03-14",0.01
6,"2009-03-20",0.01
6,"2009-03-26",0.01
6,"2009-04-01",0.01
6,"2009-04-07",0.01
6,"2009-04-13",0.01
6,"2009-04-25",0.01
6,"2009-05-01",0.01
6,"2009-05-07",0.01
6,"2009-05-13",0.01
6,"2009-05-19",0
6,"2009-05-25",0
6,"2009-05-31",0
6,"2009-06-06",0
6,"2009-06-12",0.01
6,"2009-06-18",0.01
6,"2009-06-24",0.01
6,"2009-06-30",0
6,"2009-07-06",0.01
6,"2009-07-12",0
6,"2009-07-18",0
6,"2009-07-24",0
6,"2009-07-30",0
6,"2009-08-05",0.01
6,"2009-08-11",0.01
6,"2009-08-17",0
6,"2009-08-23",0
6,"2009-08-29",0.01
6,"2009-09-04",0
6,"2009-09-10",0
6,"2009-09-16",0.01
6,"2009-09-22",0.01
6,"2009-09-28",0.01
6,"2009-10-04",0
6,"2009-10-10",0
6,"2009-10-16",0.01
6,"2009-10-22",0.01
6,"2009-10-28",0.01
6,"2009-11-03",0.01
6,"2009-11-09",0.01
6,"2009-11-15",0.01
6,"2009-11-21",0.01
6,"2009-11-27",0.01
6,"2009-12-15",0.01
6,"2009-12-21",0.01
6,"2009-12-27",0.01
6,"2009-01-01",0.02
6,"2009-01-27",0.01
6,"2009-01-31",0.01
6,"2009-02-06",0
6,"2009-02-18",0.01
6,"2009-02-24",0.01
6,"2009-03-02",0.01
6,"2009-03-08",0
6,"2009-03-14",0.01
6,"2009-03-20",0.01
6,"2009-03-26",0.01
6,"2009-04-01",0.01
6,"2009-04-07",0.01
6,"2009-04-13",0.01
6,"2009-04-19",0.01
6,"2009-04-25",0
6,"2009-05-01",0.01
6,"2009-05-07",0.01
6,"2009-05-13",0.01
6,"2009-05-19",0.01
6,"2009-05-25",0
6,"2009-05-31",0.01
6,"2009-06-06",0.01
6,"2009-06-18",0.01
6,"2009-06-24",0.01
6,"2009-06-30",0
6,"2009-07-06",0.01
6,"2009-07-12",0.01
6,"2009-07-18",0.01
6,"2009-07-24",0.01
6,"2009-07-30",0.01
6,"2009-08-11",0.01
6,"2009-08-17",0.01
6,"2009-08-23",0
6,"2009-08-29",0.01
6,"2009-09-04",0
6,"2009-09-10",0
6,"2009-09-22",0.01
6,"2009-09-28",0.01
6,"2009-10-04",0
6,"2009-10-10",0
6,"2009-10-16",0.01
6,"2009-10-22",0.01
6,"2009-10-28",0.01
6,"2009-11-03",0.01
6,"2009-11-09",0.01
6,"2009-11-15",0.01
6,"2009-11-21",0.01
6,"2009-11-27",0.01
6,"2009-12-15",0.01
6,"2009-12-21",0.01
6,"2009-12-27",0.01
6,"2009-01-01",0.01
6,"2009-01-07",0.02
6,"2009-01-13",0.03
6,"2009-01-19",0.02
6,"2009-01-25",0
6,"2009-01-31",0.01
6,"2009-02-06",0
6,"2009-02-12",0.01
6,"2009-02-18",0
6,"2009-02-24",0.01
6,"2009-03-02",0.01
6,"2009-03-08",0
6,"2009-03-14",0
6,"2009-03-20",0.01
6,"2009-03-26",0
6,"2009-04-01",0.01
6,"2009-04-07",0.01
6,"2009-04-13",0.01
6,"2009-04-19",0.01
6,"2009-04-25",0.01
6,"2009-05-01",0.01
6,"2009-05-07",0.01
6,"2009-05-13",0.01
6,"2009-05-19",0.01
6,"2009-05-25",0
6,"2009-05-31",0
6,"2009-06-06",0.01
6,"2009-06-12",0
6,"2009-06-18",0.01
6,"2009-06-24",0.01
6,"2009-06-30",0.01
6,"2009-07-06",0.01
6,"2009-07-12",0.01
6,"2009-07-18",0.01
6,"2009-07-24",0.01
6,"2009-07-30",0
6,"2009-08-05",0.01
6,"2009-08-11",0.01
6,"2009-08-17",0.01
6,"2009-08-23",0
6,"2009-08-29",0.01
6,"2009-09-04",0.01
6,"2009-09-10",0.01
6,"2009-09-16",0.01
6,"2009-09-22",0.01
6,"2009-09-28",0.01
6,"2009-10-04",0.01
6,"2009-10-10",0.01
6,"2009-10-16",0.02
6,"2009-10-28",0.01
6,"2009-11-09",0.01
6,"2009-11-15",0.01
6,"2009-11-21",0.01
6,"2009-11-27",0.01
6,"2009-12-03",0.01
6,"2009-12-09",0.01
6,"2009-12-15",0.01
6,"2009-12-21",0.01
6,"2009-12-27",0.01
6,"2009-01-01",0.01
6,"2009-01-07",0.02
6,"2009-01-13",0.03
6,"2009-01-19",0.02
6,"2009-01-25",0
6,"2009-01-31",0.02
6,"2009-02-06",0
6,"2009-02-12",0.01
6,"2009-02-18",0
6,"2009-02-24",0.01
6,"2009-03-02",0.01
6,"2009-03-08",0
6,"2009-03-14",0
6,"2009-03-20",0.01
6,"2009-03-26",0
6,"2009-04-01",0.01
6,"2009-04-07",0.01
6,"2009-04-13",0.01
6,"2009-04-19",0.01
6,"2009-04-25",0.01
6,"2009-05-01",0.01
6,"2009-05-07",0.01
6,"2009-05-13",0.01
6,"2009-05-19",0.01
6,"2009-05-25",0
6,"2009-05-31",0
